,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,freq,Frequency
1678,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),18.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Annual,2010,2010-01-01,314363.3,314363.3,A,Annual
1679,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),18.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Annual,2011,2011-01-01,347538.6,347538.6,A,Annual
1680,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),18.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Annual,2012,2012-01-01,408352.0,408352.0,A,Annual
1681,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),18.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Annual,2013,2013-01-01,445531.46,445531.46,A,Annual
1682,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),18.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Annual,2014,2014-01-01,491882.89,491882.89,A,Annual
1683,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),18.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Annual,2015,2015-01-01,521760.52,521760.52,A,Annual
1684,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),18.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Annual,2017,2017-01-01,678596.04,678596.04,A,Annual
1685,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),18.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Annual,2018,2018-01-01,676602.99,676602.99,A,Annual
1686,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),18.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Annual,2019,2019-01-01,NA,,A,Annual
1687,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),18.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Annual,2020,2020-01-01,NA,,A,Annual
1688,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),19.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Revenue Sharing Funds - Annual,2008,2008-01-01,77726.8,77726.8,A,Annual
1689,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),19.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Revenue Sharing Funds - Annual,2009,2009-01-01,73819.4,73819.4,A,Annual
1690,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),19.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Revenue Sharing Funds - Annual,2010,2010-01-01,89618.4,89618.4,A,Annual
1691,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),19.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Revenue Sharing Funds - Annual,2011,2011-01-01,96772.1,96772.1,A,Annual
1692,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),19.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Revenue Sharing Funds - Annual,2012,2012-01-01,108421.7,108421.7,A,Annual
1693,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),19.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Revenue Sharing Funds - Annual,2013,2013-01-01,102695.03,102695.03,A,Annual
1694,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),19.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Revenue Sharing Funds - Annual,2014,2014-01-01,117663.56,117663.56,A,Annual
1695,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),19.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Revenue Sharing Funds - Annual,2015,2015-01-01,110051.99,110051.99,A,Annual
1696,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),19.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Revenue Sharing Funds - Annual,2017,2017-01-01,95377.22,95377.22,A,Annual
1697,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),19.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Revenue Sharing Funds - Annual,2018,2018-01-01,89225.34,89225.34,A,Annual
1698,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),19.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Revenue Sharing Funds - Annual,2019,2019-01-01,NA,,A,Annual
1699,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),19.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Revenue Sharing Funds - Annual,2020,2020-01-01,NA,,A,Annual
1700,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),2.A,Budget - Government Expenditures - Annual,2008,2008-01-01,989493.8,989493.8,A,Annual
1701,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),2.A,Budget - Government Expenditures - Annual,2009,2009-01-01,1000843.93,1000843.93,A,Annual
1702,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),2.A,Budget - Government Expenditures - Annual,2010,2010-01-01,1126146.4,1126146.4,A,Annual
1703,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),2.A,Budget - Government Expenditures - Annual,2011,2011-01-01,1320751.3,1320751.3,A,Annual
1704,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),2.A,Budget - Government Expenditures - Annual,2012,2012-01-01,1548310.3,1548310.3,A,Annual
1705,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),2.A,Budget - Government Expenditures - Annual,2013,2013-01-01,1726191.3,1726191.3,A,Annual
1706,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),2.A,Budget - Government Expenditures - Annual,2014,2014-01-01,1876872.76,1876872.76,A,Annual
1707,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),2.A,Budget - Government Expenditures - Annual,2015,2015-01-01,1984149.71,1984149.71,A,Annual
1708,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),2.A,Budget - Government Expenditures - Annual,2017,2017-01-01,2133295.9,2133295.9,A,Annual
1709,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),2.A,Budget - Government Expenditures - Annual,2018,2018-01-01,2220656.97,2220656.97,A,Annual
1710,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),2.A,Budget - Government Expenditures - Annual,2019,2019-01-01,NA,,A,Annual
1711,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),2.A,Budget - Government Expenditures - Annual,2020,2020-01-01,NA,,A,Annual
1712,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),20.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - General Allocation Funds - Annual,2008,2008-01-01,179507.1,179507.1,A,Annual
1713,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),20.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - General Allocation Funds - Annual,2009,2009-01-01,186414.1,186414.1,A,Annual
1714,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),20.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - General Allocation Funds - Annual,2010,2010-01-01,203606.5,203606.5,A,Annual
1715,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),20.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - General Allocation Funds - Annual,2011,2011-01-01,225533.7,225533.7,A,Annual
1716,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),20.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - General Allocation Funds - Annual,2012,2012-01-01,273814.4,273814.4,A,Annual
1717,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),20.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - General Allocation Funds - Annual,2013,2013-01-01,311139.29,311139.29,A,Annual
1718,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),20.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - General Allocation Funds - Annual,2014,2014-01-01,341219.32,341219.32,A,Annual
1719,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),20.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - General Allocation Funds - Annual,2015,2015-01-01,352887.85,352887.85,A,Annual
1720,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),20.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - General Allocation Funds - Annual,2017,2017-01-01,398582.31,398582.31,A,Annual
1721,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),20.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - General Allocation Funds - Annual,2018,2018-01-01,401489.58,401489.58,A,Annual
1722,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),20.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - General Allocation Funds - Annual,2019,2019-01-01,NA,,A,Annual
1723,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),20.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - General Allocation Funds - Annual,2020,2020-01-01,NA,,A,Annual
1724,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),21.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Special Allocation Funds - Annual,2008,2008-01-01,21202.1,21202.1,A,Annual
1725,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),21.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Special Allocation Funds - Annual,2009,2009-01-01,24819.6,24819.6,A,Annual
1726,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),21.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Special Allocation Funds - Annual,2010,2010-01-01,21138.4,21138.4,A,Annual
1727,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),21.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Special Allocation Funds - Annual,2011,2011-01-01,25232.8,25232.8,A,Annual
1728,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),21.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Special Allocation Funds - Annual,2012,2012-01-01,26115.9,26115.9,A,Annual
1729,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),21.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Special Allocation Funds - Annual,2013,2013-01-01,31697.14,31697.14,A,Annual
1730,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),21.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Special Allocation Funds - Annual,2014,2014-01-01,33000.0,33000.0,A,Annual
1731,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),21.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Special Allocation Funds - Annual,2015,2015-01-01,58820.68,58820.68,A,Annual
1732,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),21.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Special Allocation Funds - Annual,2017,2017-01-01,184636.5,184636.5,A,Annual
1733,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),21.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Special Allocation Funds - Annual,2018,2018-01-01,185888.07,185888.07,A,Annual
1734,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),21.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Special Allocation Funds - Annual,2019,2019-01-01,NA,,A,Annual
1735,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),21.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Balance Budget - Special Allocation Funds - Annual,2020,2020-01-01,NA,,A,Annual
1736,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),22.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Special Autonomy - Annual,2008,2008-01-01,13986.7,13986.7,A,Annual
1737,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),22.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Special Autonomy - Annual,2009,2009-01-01,24255.1,24255.1,A,Annual
1738,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),22.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Special Autonomy - Annual,2010,2010-01-01,30249.6,30249.6,A,Annual
1739,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),22.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Special Autonomy - Annual,2011,2011-01-01,64969.3,64969.3,A,Annual
1740,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),22.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Special Autonomy - Annual,2012,2012-01-01,70423.9,70423.9,A,Annual
1741,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),22.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Special Autonomy - Annual,2013,2013-01-01,83831.46,83831.46,A,Annual
1742,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),22.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Special Autonomy - Annual,2014,2014-01-01,104621.3,104621.3,A,Annual
1743,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),22.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Special Autonomy - Annual,2015,2015-01-01,122074.02,122074.02,A,Annual
1744,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),22.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Special Autonomy - Annual,2017,2017-01-01,27743.29,27743.29,A,Annual
1745,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),22.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Special Autonomy - Annual,2018,2018-01-01,29559.58,29559.58,A,Annual
1746,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),22.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Special Autonomy - Annual,2019,2019-01-01,NA,,A,Annual
1747,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),22.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Special Autonomy - Annual,2020,2020-01-01,NA,,A,Annual
1748,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),23.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Other Transfer - Annual,2008,2008-01-01,0.0,0.0,A,Annual
1749,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),23.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Other Transfer - Annual,2009,2009-01-01,0.0,0.0,A,Annual
1750,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),23.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Other Transfer - Annual,2010,2010-01-01,0.0,0.0,A,Annual
1751,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),23.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Other Transfer - Annual,2011,2011-01-01,0.0,0.0,A,Annual
1752,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),23.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Other Transfer - Annual,2012,2012-01-01,0.0,0.0,A,Annual
1753,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),23.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Other Transfer - Annual,2013,2013-01-01,0.0,0.0,A,Annual
1754,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),23.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Other Transfer - Annual,2014,2014-01-01,0.0,0.0,A,Annual
1755,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),23.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Other Transfer - Annual,2015,2015-01-01,0.0,0.0,A,Annual
1756,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),23.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Other Transfer - Annual,2017,2017-01-01,0.0,0.0,A,Annual
1757,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),23.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Other Transfer - Annual,2018,2018-01-01,0.0,0.0,A,Annual
1758,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),23.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Other Transfer - Annual,2019,2019-01-01,NA,,A,Annual
1759,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),23.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Other Transfer - Annual,2020,2020-01-01,NA,,A,Annual
1760,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),24.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Rural Fund - Annual,2008,2008-01-01,0.0,0.0,A,Annual
1761,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),24.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Rural Fund - Annual,2009,2009-01-01,0.0,0.0,A,Annual
1762,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),24.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Rural Fund - Annual,2010,2010-01-01,0.0,0.0,A,Annual
1763,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),24.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Rural Fund - Annual,2011,2011-01-01,0.0,0.0,A,Annual
1764,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),24.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Rural Fund - Annual,2012,2012-01-01,0.0,0.0,A,Annual
1765,annual,BI,TABEL4_2,IV.2 GOVERNMENT EXPENDITURES (Billions of Rp),24.A,Budget - Government Expenditures - Transfer to Local Government and Rural - Rural Fund - Annual,2013,2013-01-01,0.0,0.0,A,Annual
