,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,DATA_TYPE_AGGR,VALUATION,ADJUSTMENT,EDITION,Frequency,Territory,Aggregate,Valuation,Adjustment,Edition
9,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2004,2004-01-01,1604548.7,1604548.7,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
10,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2005,2005-01-01,1617139.7,1617139.7,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
11,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2006,2006-01-01,1648434.1,1648434.1,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
12,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2007,2007-01-01,1674696.0,1674696.0,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
13,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2008,2008-01-01,1660876.2,1660876.2,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
14,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2009,2009-01-01,1569044.3,1569044.3,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
15,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2010,2010-01-01,1597404.8,1597404.8,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
16,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2011,2011-01-01,1609901.3,1609901.3,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
17,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2012,2012-01-01,1564441.0,1564441.0,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
18,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2013,2013-01-01,1540878.5,1540878.5,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
19,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2014,2014-01-01,1539806.8,1539806.8,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
20,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2015,2015-01-01,1554159.8,1554159.8,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
21,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2016,2016-01-01,1575406.2,1575406.2,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
22,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2017,2017-01-01,1604434.9,1604434.9,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
23,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2018,2018-01-01,1620342.6,1620342.6,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
24,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2019,2019-01-01,1631728.4,1631728.4,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
25,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2020,2020-01-01,1496321.9,1496321.9,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
26,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2021,2021-01-01,1630469.8,1630469.8,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
27,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2022,2022-01-01,1713637.2,1713637.2,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
28,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.L_2020.N.2024M9,annual – Italy – gross value added – chain linked - reference year 2020 – raw data – Sep-2024,2023,2023-01-01,1726151.9,1726151.9,A,IT,B1G_B_W2_S1,L_2020,N,2024M9,annual,Italy,gross value added,chain linked - reference year 2020,raw data,Sep-2024
0,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,1995,1995-01-01,895283.9,895283.9,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
1,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,1996,1996-01-01,949523.4,949523.4,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
2,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,1997,1997-01-01,987242.7,987242.7,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
3,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,1998,1998-01-01,1023890.8,1023890.8,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
4,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,1999,1999-01-01,1054253.7,1054253.7,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
5,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2000,2000-01-01,1115546.2,1115546.2,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
6,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2001,2001-01-01,1178148.1,1178148.1,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
7,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2002,2002-01-01,1220342.3,1220342.3,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
8,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2003,2003-01-01,1264275.0,1264275.0,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
9,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2004,2004-01-01,1312780.2,1312780.2,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
10,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2005,2005-01-01,1348360.1,1348360.1,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
11,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2006,2006-01-01,1394329.2,1394329.2,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
12,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2007,2007-01-01,1453436.5,1453436.5,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
13,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2008,2008-01-01,1479747.8,1479747.8,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
14,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2009,2009-01-01,1425773.8,1425773.8,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
15,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2010,2010-01-01,1449486.7,1449486.7,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
16,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2011,2011-01-01,1480015.2,1480015.2,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
17,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2012,2012-01-01,1455350.5,1455350.5,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
18,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2013,2013-01-01,1445573.7,1445573.7,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
19,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2014,2014-01-01,1453767.7,1453767.7,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
20,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2015,2015-01-01,1479703.7,1479703.7,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
21,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2016,2016-01-01,1515428.7,1515428.7,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
22,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2017,2017-01-01,1552004.0,1552004.0,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
23,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2018,2018-01-01,1582453.4,1582453.4,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
24,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2019,2019-01-01,1604269.8,1604269.8,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
25,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2020,2020-01-01,1496321.9,1496321.9,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
26,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2021,2021-01-01,1644016.4,1644016.4,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
27,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2022,2022-01-01,1792583.9,1792583.9,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
28,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.V.N.2024M9,annual – Italy – gross value added – current prices – raw data – Sep-2024,2023,2023-01-01,1910056.4,1910056.4,A,IT,B1G_B_W2_S1,V,N,2024M9,annual,Italy,gross value added,current prices,raw data,Sep-2024
0,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.Y.N.2024M9,annual – Italy – gross value added – in previous year prices – raw data – Sep-2024,1996,1996-01-01,907510.6,907510.6,A,IT,B1G_B_W2_S1,Y,N,2024M9,annual,Italy,gross value added,in previous year prices,raw data,Sep-2024
1,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.Y.N.2024M9,annual – Italy – gross value added – in previous year prices – raw data – Sep-2024,1997,1997-01-01,965191.0,965191.0,A,IT,B1G_B_W2_S1,Y,N,2024M9,annual,Italy,gross value added,in previous year prices,raw data,Sep-2024
2,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.Y.N.2024M9,annual – Italy – gross value added – in previous year prices – raw data – Sep-2024,1998,1998-01-01,1003446.1,1003446.1,A,IT,B1G_B_W2_S1,Y,N,2024M9,annual,Italy,gross value added,in previous year prices,raw data,Sep-2024
3,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.Y.N.2024M9,annual – Italy – gross value added – in previous year prices – raw data – Sep-2024,1999,1999-01-01,1040172.3,1040172.3,A,IT,B1G_B_W2_S1,Y,N,2024M9,annual,Italy,gross value added,in previous year prices,raw data,Sep-2024
4,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.Y.N.2024M9,annual – Italy – gross value added – in previous year prices – raw data – Sep-2024,2000,2000-01-01,1095215.7,1095215.7,A,IT,B1G_B_W2_S1,Y,N,2024M9,annual,Italy,gross value added,in previous year prices,raw data,Sep-2024
5,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.Y.N.2024M9,annual – Italy – gross value added – in previous year prices – raw data – Sep-2024,2001,2001-01-01,1136939.1,1136939.1,A,IT,B1G_B_W2_S1,Y,N,2024M9,annual,Italy,gross value added,in previous year prices,raw data,Sep-2024
6,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.Y.N.2024M9,annual – Italy – gross value added – in previous year prices – raw data – Sep-2024,2002,2002-01-01,1182592.9,1182592.9,A,IT,B1G_B_W2_S1,Y,N,2024M9,annual,Italy,gross value added,in previous year prices,raw data,Sep-2024
7,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1G_B_W2_S1.Y.N.2024M9,annual – Italy – gross value added – in previous year prices – raw data – Sep-2024,2003,2003-01-01,1220838.0,1220838.0,A,IT,B1G_B_W2_S1,Y,N,2024M9,annual,Italy,gross value added,in previous year prices,raw data,Sep-2024
