,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,freq,Frequency,REF_AREA
628,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),3.A,Base Money - Currency in Circulation - Currency Outside Commercial and Rural Banks - Annual,2018,2018-01-01,625370.48,625370.48,A,Annual,IDN
629,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),3.A,Base Money - Currency in Circulation - Currency Outside Commercial and Rural Banks - Annual,2019,2019-01-01,NA,,A,Annual,IDN
630,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),30.A,Claims on Other Sectors - Claims on Private Sectors - Other Claims - Annual,2010,2010-01-01,12344.93,12344.93,A,Annual,IDN
631,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),30.A,Claims on Other Sectors - Claims on Private Sectors - Other Claims - Annual,2011,2011-01-01,13321.84,13321.84,A,Annual,IDN
632,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),30.A,Claims on Other Sectors - Claims on Private Sectors - Other Claims - Annual,2012,2012-01-01,13306.44,13306.44,A,Annual,IDN
633,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),30.A,Claims on Other Sectors - Claims on Private Sectors - Other Claims - Annual,2013,2013-01-01,8109.46,8109.46,A,Annual,IDN
634,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),30.A,Claims on Other Sectors - Claims on Private Sectors - Other Claims - Annual,2014,2014-01-01,7925.61,7925.61,A,Annual,IDN
635,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),30.A,Claims on Other Sectors - Claims on Private Sectors - Other Claims - Annual,2015,2015-01-01,7865.08,7865.08,A,Annual,IDN
636,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),30.A,Claims on Other Sectors - Claims on Private Sectors - Other Claims - Annual,2016,2016-01-01,7505.27,7505.27,A,Annual,IDN
637,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),30.A,Claims on Other Sectors - Claims on Private Sectors - Other Claims - Annual,2017,2017-01-01,7242.79,7242.79,A,Annual,IDN
638,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),30.A,Claims on Other Sectors - Claims on Private Sectors - Other Claims - Annual,2018,2018-01-01,10410.45,10410.45,A,Annual,IDN
639,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),30.A,Claims on Other Sectors - Claims on Private Sectors - Other Claims - Annual,2019,2019-01-01,NA,,A,Annual,IDN
640,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),31.A,Open Market Operations : - Annual,2010,2010-01-01,-417012.37,-417012.37,A,Annual,IDN
641,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),31.A,Open Market Operations : - Annual,2011,2011-01-01,-403347.14,-403347.14,A,Annual,IDN
642,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),31.A,Open Market Operations : - Annual,2012,2012-01-01,-344565.11,-344565.11,A,Annual,IDN
643,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),31.A,Open Market Operations : - Annual,2013,2013-01-01,-193362.49,-193362.49,A,Annual,IDN
644,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),31.A,Open Market Operations : - Annual,2014,2014-01-01,-246403.44,-246403.44,A,Annual,IDN
645,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),31.A,Open Market Operations : - Annual,2015,2015-01-01,-177242.51,-177242.51,A,Annual,IDN
646,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),31.A,Open Market Operations : - Annual,2016,2016-01-01,-259797.62,-259797.62,A,Annual,IDN
647,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),31.A,Open Market Operations : - Annual,2017,2017-01-01,-264838.44,-264838.44,A,Annual,IDN
648,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),31.A,Open Market Operations : - Annual,2018,2018-01-01,-170344.61,-170344.61,A,Annual,IDN
649,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),31.A,Open Market Operations : - Annual,2019,2019-01-01,NA,,A,Annual,IDN
650,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),32.A,Other Liabilities to Commercial & Rural Banks - Annual,2010,2010-01-01,-6698.06,-6698.06,A,Annual,IDN
651,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),32.A,Other Liabilities to Commercial & Rural Banks - Annual,2011,2011-01-01,-43849.67,-43849.67,A,Annual,IDN
652,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),32.A,Other Liabilities to Commercial & Rural Banks - Annual,2012,2012-01-01,-50407.45,-50407.45,A,Annual,IDN
653,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),32.A,Other Liabilities to Commercial & Rural Banks - Annual,2013,2013-01-01,-68872.31,-68872.31,A,Annual,IDN
654,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),32.A,Other Liabilities to Commercial & Rural Banks - Annual,2014,2014-01-01,-74898.73,-74898.73,A,Annual,IDN
655,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),32.A,Other Liabilities to Commercial & Rural Banks - Annual,2015,2015-01-01,-83990.0,-83990.0,A,Annual,IDN
656,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),32.A,Other Liabilities to Commercial & Rural Banks - Annual,2016,2016-01-01,-80483.23,-80483.23,A,Annual,IDN
657,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),32.A,Other Liabilities to Commercial & Rural Banks - Annual,2017,2017-01-01,-79877.77,-79877.77,A,Annual,IDN
658,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),32.A,Other Liabilities to Commercial & Rural Banks - Annual,2018,2018-01-01,-97969.32,-97969.32,A,Annual,IDN
659,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),32.A,Other Liabilities to Commercial & Rural Banks - Annual,2019,2019-01-01,NA,,A,Annual,IDN
660,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),33.A,Deposits included in Broad Money - Annual,2010,2010-01-01,-0.08,-0.08,A,Annual,IDN
661,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),33.A,Deposits included in Broad Money - Annual,2011,2011-01-01,-0.08,-0.08,A,Annual,IDN
662,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),33.A,Deposits included in Broad Money - Annual,2012,2012-01-01,-0.08,-0.08,A,Annual,IDN
663,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),33.A,Deposits included in Broad Money - Annual,2013,2013-01-01,-0.11,-0.11,A,Annual,IDN
664,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),33.A,Deposits included in Broad Money - Annual,2014,2014-01-01,-0.11,-0.11,A,Annual,IDN
665,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),33.A,Deposits included in Broad Money - Annual,2015,2015-01-01,-0.12,-0.12,A,Annual,IDN
666,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),33.A,Deposits included in Broad Money - Annual,2016,2016-01-01,0.0,0.0,A,Annual,IDN
667,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),33.A,Deposits included in Broad Money - Annual,2017,2017-01-01,0.0,0.0,A,Annual,IDN
668,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),33.A,Deposits included in Broad Money - Annual,2018,2018-01-01,0.0,0.0,A,Annual,IDN
669,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),33.A,Deposits included in Broad Money - Annual,2019,2019-01-01,NA,,A,Annual,IDN
670,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),34.A,Deposits excluded from Broad Money - Annual,2010,2010-01-01,-10.03,-10.03,A,Annual,IDN
671,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),34.A,Deposits excluded from Broad Money - Annual,2011,2011-01-01,-32.35,-32.35,A,Annual,IDN
672,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),34.A,Deposits excluded from Broad Money - Annual,2012,2012-01-01,-34.95,-34.95,A,Annual,IDN
673,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),34.A,Deposits excluded from Broad Money - Annual,2013,2013-01-01,-15.31,-15.31,A,Annual,IDN
674,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),34.A,Deposits excluded from Broad Money - Annual,2014,2014-01-01,-16.93,-16.93,A,Annual,IDN
675,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),34.A,Deposits excluded from Broad Money - Annual,2015,2015-01-01,-191.46,-191.46,A,Annual,IDN
676,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),34.A,Deposits excluded from Broad Money - Annual,2016,2016-01-01,-9.15,-9.15,A,Annual,IDN
677,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),34.A,Deposits excluded from Broad Money - Annual,2017,2017-01-01,-25.75,-25.75,A,Annual,IDN
678,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),34.A,Deposits excluded from Broad Money - Annual,2018,2018-01-01,-8.36,-8.36,A,Annual,IDN
679,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),34.A,Deposits excluded from Broad Money - Annual,2019,2019-01-01,NA,,A,Annual,IDN
680,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),35.A,Shares and Other Equity - Annual,2010,2010-01-01,-60212.78,-60212.78,A,Annual,IDN
681,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),35.A,Shares and Other Equity - Annual,2011,2011-01-01,-79087.31,-79087.31,A,Annual,IDN
682,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),35.A,Shares and Other Equity - Annual,2012,2012-01-01,-169782.58,-169782.58,A,Annual,IDN
683,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),35.A,Shares and Other Equity - Annual,2013,2013-01-01,-284545.03,-284545.03,A,Annual,IDN
684,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),35.A,Shares and Other Equity - Annual,2014,2014-01-01,-288822.19,-288822.19,A,Annual,IDN
685,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),35.A,Shares and Other Equity - Annual,2015,2015-01-01,-313331.19,-313331.19,A,Annual,IDN
686,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),35.A,Shares and Other Equity - Annual,2016,2016-01-01,-252815.99,-252815.99,A,Annual,IDN
687,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),35.A,Shares and Other Equity - Annual,2017,2017-01-01,-305710.35,-305710.35,A,Annual,IDN
688,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),35.A,Shares and Other Equity - Annual,2018,2018-01-01,-371432.76,-371432.76,A,Annual,IDN
689,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),35.A,Shares and Other Equity - Annual,2019,2019-01-01,NA,,A,Annual,IDN
690,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),36.A,Net Other items - Annual,2010,2010-01-01,-6048.91,-6048.91,A,Annual,IDN
691,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),36.A,Net Other items - Annual,2011,2011-01-01,-11139.31,-11139.31,A,Annual,IDN
692,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),36.A,Net Other items - Annual,2012,2012-01-01,-3705.37,-3705.37,A,Annual,IDN
693,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),36.A,Net Other items - Annual,2013,2013-01-01,3106.06,3106.06,A,Annual,IDN
694,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),36.A,Net Other items - Annual,2014,2014-01-01,-353.37,-353.37,A,Annual,IDN
695,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),36.A,Net Other items - Annual,2015,2015-01-01,-1918.16,-1918.16,A,Annual,IDN
696,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),36.A,Net Other items - Annual,2016,2016-01-01,-33352.31,-33352.31,A,Annual,IDN
697,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),36.A,Net Other items - Annual,2017,2017-01-01,-35308.49,-35308.49,A,Annual,IDN
698,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),36.A,Net Other items - Annual,2018,2018-01-01,-31849.51,-31849.51,A,Annual,IDN
699,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),36.A,Net Other items - Annual,2019,2019-01-01,NA,,A,Annual,IDN
700,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),4.A,Base Money - Currency in Circulation - Cash in Banks Vaults - Annual,2010,2010-01-01,58348.53,58348.53,A,Annual,IDN
701,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),4.A,Base Money - Currency in Circulation - Cash in Banks Vaults - Annual,2011,2011-01-01,65212.41,65212.41,A,Annual,IDN
702,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),4.A,Base Money - Currency in Circulation - Cash in Banks Vaults - Annual,2012,2012-01-01,77823.07,77823.07,A,Annual,IDN
703,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),4.A,Base Money - Currency in Circulation - Cash in Banks Vaults - Annual,2013,2013-01-01,100411.7,100411.7,A,Annual,IDN
704,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),4.A,Base Money - Currency in Circulation - Cash in Banks Vaults - Annual,2014,2014-01-01,109275.48,109275.48,A,Annual,IDN
705,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),4.A,Base Money - Currency in Circulation - Cash in Banks Vaults - Annual,2015,2015-01-01,117228.33,117228.33,A,Annual,IDN
706,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),4.A,Base Money - Currency in Circulation - Cash in Banks Vaults - Annual,2016,2016-01-01,104420.97,104420.97,A,Annual,IDN
707,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),4.A,Base Money - Currency in Circulation - Cash in Banks Vaults - Annual,2017,2017-01-01,108253.3,108253.3,A,Annual,IDN
708,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),4.A,Base Money - Currency in Circulation - Cash in Banks Vaults - Annual,2018,2018-01-01,123796.81,123796.81,A,Annual,IDN
709,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),4.A,Base Money - Currency in Circulation - Cash in Banks Vaults - Annual,2019,2019-01-01,NA,,A,Annual,IDN
710,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),5.A,Base Money - Commercial Banks Demand Deposits at BI - Annual,2010,2010-01-01,159105.52,159105.52,A,Annual,IDN
711,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),5.A,Base Money - Commercial Banks Demand Deposits at BI - Annual,2011,2011-01-01,207537.91,207537.91,A,Annual,IDN
712,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),5.A,Base Money - Commercial Banks Demand Deposits at BI - Annual,2012,2012-01-01,239956.6,239956.6,A,Annual,IDN
713,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),5.A,Base Money - Commercial Banks Demand Deposits at BI - Annual,2013,2013-01-01,253655.24,253655.24,A,Annual,IDN
714,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),5.A,Base Money - Commercial Banks Demand Deposits at BI - Annual,2014,2014-01-01,287484.43,287484.43,A,Annual,IDN
715,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),5.A,Base Money - Commercial Banks Demand Deposits at BI - Annual,2015,2015-01-01,308756.07,308756.07,A,Annual,IDN
716,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),5.A,Base Money - Commercial Banks Demand Deposits at BI - Annual,2016,2016-01-01,288824.44,288824.44,A,Annual,IDN
717,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),5.A,Base Money - Commercial Banks Demand Deposits at BI - Annual,2017,2017-01-01,306360.87,306360.87,A,Annual,IDN
718,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),5.A,Base Money - Commercial Banks Demand Deposits at BI - Annual,2018,2018-01-01,319652.97,319652.97,A,Annual,IDN
719,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),5.A,Base Money - Commercial Banks Demand Deposits at BI - Annual,2019,2019-01-01,NA,,A,Annual,IDN
720,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),6.A,Base Money - Private sector Demand Deposits - Annual,2010,2010-01-01,484.24,484.24,A,Annual,IDN
721,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),6.A,Base Money - Private sector Demand Deposits - Annual,2011,2011-01-01,115.78,115.78,A,Annual,IDN
722,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),6.A,Base Money - Private sector Demand Deposits - Annual,2012,2012-01-01,132.82,132.82,A,Annual,IDN
723,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),6.A,Base Money - Private sector Demand Deposits - Annual,2013,2013-01-01,451.18,451.18,A,Annual,IDN
724,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),6.A,Base Money - Private sector Demand Deposits - Annual,2014,2014-01-01,1397.15,1397.15,A,Annual,IDN
725,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),6.A,Base Money - Private sector Demand Deposits - Annual,2015,2015-01-01,366.01,366.01,A,Annual,IDN
726,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),6.A,Base Money - Private sector Demand Deposits - Annual,2016,2016-01-01,360.82,360.82,A,Annual,IDN
727,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),6.A,Base Money - Private sector Demand Deposits - Annual,2017,2017-01-01,478.44,478.44,A,Annual,IDN
728,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),6.A,Base Money - Private sector Demand Deposits - Annual,2018,2018-01-01,733.57,733.57,A,Annual,IDN
729,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),6.A,Base Money - Private sector Demand Deposits - Annual,2019,2019-01-01,NA,,A,Annual,IDN
730,annual,BI,TABEL1_2,I.2. ANALYTICAL BALANCE SHEET OF MONETARY AUTHORITY (BASE MONEY) (Billions of Rp),7.A,Base Money - Bank Indonesia Certificate (SBI) - Annual,2010,2010-01-01,40282.27,40282.27,A,Annual,IDN
